Id,Product_id,Link,Description,Result Date
"288. Gross domestic product (GDP) at basic prices, by industry, annual average, industry detail",Table: 36-10-0434-06,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043406,"Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, volume measures, lowest industry levels only, (dollars x...Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, volume measures, lowest industry levels only, (dollars x 1,000,000), annual average, 5 most recent time periods.More",2019-05-31
"289. Gross domestic product (GDP) at basic prices, by industry, monthly",Table: 36-10-0434-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043401,"Description: Gross Domestic Product (GDP) at basic prices, by North American Industry Classification System (NAICS) aggregates, by Industry, volume measures, monthly, 5 most recent time periods.",2019-05-31
"290. Gross domestic product (GDP) at basic prices, by industry, monthly, growth rates",Table: 36-10-0434-02,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043402,"Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, by Industry, volume measures, (dollars x 1,000,000), monthly...Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, by Industry, volume measures, (dollars x 1,000,000), monthly, 5 most recent time periods.More",2019-05-31
"291. Gross domestic product (GDP) at basic prices, by industry, monthly, industry detail",Table: 36-10-0434-04,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043404,"Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, volume measures, industry detail, (dollars x 1,000,000)...Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, volume measures, industry detail, (dollars x 1,000,000), monthly, 5 most recent time periods.More",2019-05-31
"292. Gross domestic product (GDP) at basic prices, by industry, monthly, industry detail, growth rates",Table: 36-10-0434-05,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610043405,"Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, growth rate and dollars, industry detail, (dollars x...Description: Gross Domestic Product (GDP) at basic prices, by various North American Industry Classification System (NAICS) aggregates, growth rate and dollars, industry detail, (dollars x 1,000,000), monthly, 5 most recent time periods.More",2019-05-31
"293. Gross domestic product (GDP) at basic prices, by industry, provinces and territories",Table: 36-10-0402-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610040201,"Description: Annual Provincial and Territorial Gross Domestic Product (GDP) at basic prices, by North American Industry Classification aggregates, in chained (2012) and current dollars (dollars x...Description: Annual Provincial and Territorial Gross Domestic Product (GDP) at basic prices, by North American Industry Classification aggregates, in chained (2012) and current dollars (dollars x 1,000,000).  More",2019-05-01
"294. Gross domestic product (GDP) at basic prices, by industry, provinces and territories, growth rates",Table: 36-10-0402-02,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610040202,"Description: Annual Provincial and Territorial Gross Domestic Product (GDP) at basic prices, by North American Industry Classification aggregates, in chained and current dollars, growth rate.  ",2019-05-01
"295. Gross domestic product (GDP) at basic prices, by industry, provinces and territories, percentage share",Table: 36-10-0400-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610040001,"Description: Annual Provincial and Territorial Gross Domestic Product (GDP) at basic prices, by North American Industry Classification aggregates, in percentage share, in current dollars.  ",2019-05-01
"296. Gross domestic product (GDP) at basic prices, by industry, quarterly average",Table: 36-10-0449-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610044901,"Description: Gross Domestic Product (GDP) at basic prices, by North American Industry Classification System (NAICS) aggregates, by Industry, volume measures, quarterly average.",2019-05-31
"297. Gross domestic product (GDP) at basic prices, by North American Industry Classification System (NAICS) Archived",Table: 36-10-0398-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610039801,"Description: This table contains 909 series, with data for years 1981 - 2012 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 909 series, with data for years 1981 - 2012 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Geography (1 items: Canada ...) Seasonal adjustment (2 items: Seasonally adjusted at annual rates; Trading-day adjusted ...) Prices (2 items: Chained (2002) dollars; 2002 constant prices ...) North American Industry Classification System (NAICS) (303 items: All industries; Business sector industries; Business sector; goods; Business sector; services ...).More",2017-04-20
